"qualityReportID","measureRepID","sampleID","measureSetRepID","qualityFlag","severity","lastEdited","notes"
"noConcern o.09.23.20nPPMoV255","o.09.23.20nPPMoV255",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.24.20covN1256","o.09.24.20covN1256",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.24.20covN1257","o.09.24.20covN1257",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.24.20covN2258","o.09.24.20covN2258",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.24.20covN2259","o.09.24.20covN2259",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.24.20nPPMoV260","o.09.24.20nPPMoV260",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.25.20covN1261","o.09.25.20covN1261",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.25.20covN1262","o.09.25.20covN1262",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.25.20covN2263","o.09.25.20covN2263",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.25.20covN2264","o.09.25.20covN2264",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.25.20nPPMoV265","o.09.25.20nPPMoV265",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.26.20covN1266","o.09.26.20covN1266",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.26.20covN1267","o.09.26.20covN1267",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.26.20covN2268","o.09.26.20covN2268",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.26.20covN2269","o.09.26.20covN2269",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.26.20nPPMoV270","o.09.26.20nPPMoV270",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.27.20covN1271","o.09.27.20covN1271",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.27.20covN1272","o.09.27.20covN1272",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.27.20covN2273","o.09.27.20covN2273",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.27.20covN2274","o.09.27.20covN2274",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.27.20nPPMoV275","o.09.27.20nPPMoV275",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.28.20covN1276","o.09.28.20covN1276",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.28.20covN1277","o.09.28.20covN1277",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.28.20covN2278","o.09.28.20covN2278",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.28.20covN2279","o.09.28.20covN2279",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.28.20nPPMoV280","o.09.28.20nPPMoV280",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.29.20covN1281","o.09.29.20covN1281",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.29.20covN1282","o.09.29.20covN1282",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.29.20covN2283","o.09.29.20covN2283",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.29.20covN2284","o.09.29.20covN2284",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.29.20nPPMoV285","o.09.29.20nPPMoV285",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.30.20covN1286","o.09.30.20covN1286",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.30.20covN1287","o.09.30.20covN1287",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.30.20covN2288","o.09.30.20covN2288",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.30.20covN2289","o.09.30.20covN2289",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.09.30.20nPPMoV290","o.09.30.20nPPMoV290",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.01.20covN1291","o.10.01.20covN1291",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.01.20covN1292","o.10.01.20covN1292",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.01.20covN2293","o.10.01.20covN2293",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.01.20covN2294","o.10.01.20covN2294",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.01.20nPPMoV295","o.10.01.20nPPMoV295",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.02.20covN1296","o.10.02.20covN1296",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.02.20covN1297","o.10.02.20covN1297",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.02.20covN2298","o.10.02.20covN2298",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.02.20covN2299","o.10.02.20covN2299",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.02.20nPPMoV300","o.10.02.20nPPMoV300",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.03.20covN1301","o.10.03.20covN1301",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.03.20covN1302","o.10.03.20covN1302",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.03.20covN2303","o.10.03.20covN2303",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.03.20covN2304","o.10.03.20covN2304",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.03.20nPPMoV305","o.10.03.20nPPMoV305",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.04.20covN1306","o.10.04.20covN1306",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.04.20covN1307","o.10.04.20covN1307",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.04.20covN2308","o.10.04.20covN2308",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.04.20covN2309","o.10.04.20covN2309",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.04.20nPPMoV310","o.10.04.20nPPMoV310",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.05.20covN1311","o.10.05.20covN1311",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.05.20covN1312","o.10.05.20covN1312",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.05.20covN2313","o.10.05.20covN2313",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.05.20covN2314","o.10.05.20covN2314",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.05.20nPPMoV315","o.10.05.20nPPMoV315",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.06.20covN1316","o.10.06.20covN1316",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.06.20covN1317","o.10.06.20covN1317",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.06.20covN2318","o.10.06.20covN2318",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.06.20covN2319","o.10.06.20covN2319",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.06.20nPPMoV320","o.10.06.20nPPMoV320",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.07.20covN1321","o.10.07.20covN1321",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.07.20covN1322","o.10.07.20covN1322",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.07.20covN2323","o.10.07.20covN2323",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.07.20covN2324","o.10.07.20covN2324",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.07.20nPPMoV325","o.10.07.20nPPMoV325",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.08.20covN1326","o.10.08.20covN1326",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.08.20covN1327","o.10.08.20covN1327",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.08.20covN2328","o.10.08.20covN2328",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.08.20covN2329","o.10.08.20covN2329",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.08.20nPPMoV330","o.10.08.20nPPMoV330",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.09.20covN1331","o.10.09.20covN1331",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.09.20covN1332","o.10.09.20covN1332",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.09.20covN2333","o.10.09.20covN2333",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.09.20covN2334","o.10.09.20covN2334",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.09.20nPPMoV335","o.10.09.20nPPMoV335",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.10.20covN1336","o.10.10.20covN1336",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.10.20covN1337","o.10.10.20covN1337",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.10.20covN2338","o.10.10.20covN2338",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.10.20covN2339","o.10.10.20covN2339",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.10.20nPPMoV340","o.10.10.20nPPMoV340",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.11.20covN1341","o.10.11.20covN1341",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.11.20covN1342","o.10.11.20covN1342",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.11.20covN2343","o.10.11.20covN2343",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.11.20covN2344","o.10.11.20covN2344",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.11.20nPPMoV345","o.10.11.20nPPMoV345",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.12.20covN1346","o.10.12.20covN1346",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.12.20covN1347","o.10.12.20covN1347",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.12.20covN2348","o.10.12.20covN2348",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.12.20covN2349","o.10.12.20covN2349",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.12.20nPPMoV350","o.10.12.20nPPMoV350",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.14.20covN1351","o.10.14.20covN1351",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.14.20covN1352","o.10.14.20covN1352",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.14.20covN2353","o.10.14.20covN2353",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.14.20covN2354","o.10.14.20covN2354",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.14.20nPPMoV355","o.10.14.20nPPMoV355",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.15.20covN1356","o.10.15.20covN1356",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.15.20covN1357","o.10.15.20covN1357",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.15.20covN2358","o.10.15.20covN2358",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.15.20covN2359","o.10.15.20covN2359",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.15.20nPPMoV360","o.10.15.20nPPMoV360",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.16.20covN1361","o.10.16.20covN1361",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.16.20covN1362","o.10.16.20covN1362",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.16.20covN2363","o.10.16.20covN2363",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.16.20covN2364","o.10.16.20covN2364",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.16.20nPPMoV365","o.10.16.20nPPMoV365",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.17.20covN1366","o.10.17.20covN1366",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.17.20covN1367","o.10.17.20covN1367",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.17.20covN2368","o.10.17.20covN2368",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.17.20covN2369","o.10.17.20covN2369",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.17.20nPPMoV370","o.10.17.20nPPMoV370",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.18.20covN1371","o.10.18.20covN1371",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.18.20covN1372","o.10.18.20covN1372",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.18.20covN2373","o.10.18.20covN2373",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.18.20covN2374","o.10.18.20covN2374",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.18.20nPPMoV375","o.10.18.20nPPMoV375",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.19.20covN1376","o.10.19.20covN1376",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.19.20covN1377","o.10.19.20covN1377",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.19.20covN2378","o.10.19.20covN2378",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.19.20covN2379","o.10.19.20covN2379",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.19.20nPPMoV380","o.10.19.20nPPMoV380",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.20.20covN1381","o.10.20.20covN1381",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.20.20covN1382","o.10.20.20covN1382",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.20.20covN2383","o.10.20.20covN2383",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.20.20covN2384","o.10.20.20covN2384",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.20.20nPPMoV385","o.10.20.20nPPMoV385",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.21.20covN1386","o.10.21.20covN1386",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.21.20covN1387","o.10.21.20covN1387",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.21.20covN2388","o.10.21.20covN2388",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.21.20covN2389","o.10.21.20covN2389",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.21.20nPPMoV390","o.10.21.20nPPMoV390",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.22.20covN1391","o.10.22.20covN1391",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.22.20covN1392","o.10.22.20covN1392",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.22.20covN2393","o.10.22.20covN2393",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.22.20covN2394","o.10.22.20covN2394",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.22.20nPPMoV395","o.10.22.20nPPMoV395",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.23.20covN1396","o.10.23.20covN1396",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.23.20covN1397","o.10.23.20covN1397",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.23.20covN2398","o.10.23.20covN2398",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.23.20covN2399","o.10.23.20covN2399",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.23.20nPPMoV400","o.10.23.20nPPMoV400",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.24.20covN1401","o.10.24.20covN1401",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.24.20covN1402","o.10.24.20covN1402",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.24.20covN2403","o.10.24.20covN2403",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.24.20covN2404","o.10.24.20covN2404",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.24.20nPPMoV405","o.10.24.20nPPMoV405",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.25.20covN1406","o.10.25.20covN1406",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.25.20covN1407","o.10.25.20covN1407",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.25.20covN2408","o.10.25.20covN2408",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.25.20covN2409","o.10.25.20covN2409",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.25.20nPPMoV410","o.10.25.20nPPMoV410",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.26.20covN1411","o.10.26.20covN1411",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.26.20covN1412","o.10.26.20covN1412",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.26.20covN2413","o.10.26.20covN2413",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.26.20covN2414","o.10.26.20covN2414",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.26.20nPPMoV415","o.10.26.20nPPMoV415",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.27.20covN1416","o.10.27.20covN1416",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.27.20covN1417","o.10.27.20covN1417",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.27.20covN2418","o.10.27.20covN2418",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.27.20covN2419","o.10.27.20covN2419",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.27.20nPPMoV420","o.10.27.20nPPMoV420",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.28.20covN1421","o.10.28.20covN1421",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.28.20covN1422","o.10.28.20covN1422",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.28.20covN2423","o.10.28.20covN2423",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.28.20covN2424","o.10.28.20covN2424",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.28.20nPPMoV425","o.10.28.20nPPMoV425",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.29.20covN1426","o.10.29.20covN1426",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.29.20covN1427","o.10.29.20covN1427",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.29.20covN2428","o.10.29.20covN2428",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.29.20covN2429","o.10.29.20covN2429",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.10.29.20nPPMoV430","o.10.29.20nPPMoV430",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.01.20covN1431","o.11.01.20covN1431",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.01.20covN1432","o.11.01.20covN1432",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.01.20covN2433","o.11.01.20covN2433",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.01.20covN2434","o.11.01.20covN2434",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.01.20nPPMoV435","o.11.01.20nPPMoV435",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.02.20covN1436","o.11.02.20covN1436",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.02.20covN1437","o.11.02.20covN1437",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.02.20covN2438","o.11.02.20covN2438",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.02.20covN2439","o.11.02.20covN2439",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.02.20nPPMoV440","o.11.02.20nPPMoV440",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.03.20covN1441","o.11.03.20covN1441",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.03.20covN1442","o.11.03.20covN1442",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.03.20covN2443","o.11.03.20covN2443",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.03.20covN2444","o.11.03.20covN2444",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.03.20nPPMoV445","o.11.03.20nPPMoV445",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.04.20covN1446","o.11.04.20covN1446",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.04.20covN1447","o.11.04.20covN1447",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.04.20covN2448","o.11.04.20covN2448",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.04.20covN2449","o.11.04.20covN2449",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.04.20nPPMoV450","o.11.04.20nPPMoV450",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.05.20covN1451","o.11.05.20covN1451",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.05.20covN1452","o.11.05.20covN1452",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.05.20covN2453","o.11.05.20covN2453",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.05.20covN2454","o.11.05.20covN2454",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.05.20nPPMoV455","o.11.05.20nPPMoV455",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.06.20covN1456","o.11.06.20covN1456",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.06.20covN1457","o.11.06.20covN1457",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.06.20covN2458","o.11.06.20covN2458",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.06.20covN2459","o.11.06.20covN2459",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.06.20nPPMoV460","o.11.06.20nPPMoV460",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.07.20covN1461","o.11.07.20covN1461",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.07.20covN1462","o.11.07.20covN1462",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.07.20covN2463","o.11.07.20covN2463",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.07.20covN2464","o.11.07.20covN2464",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.07.20nPPMoV465","o.11.07.20nPPMoV465",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.08.20covN1466","o.11.08.20covN1466",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.08.20covN1467","o.11.08.20covN1467",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.08.20covN2468","o.11.08.20covN2468",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.08.20covN2469","o.11.08.20covN2469",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.08.20nPPMoV470","o.11.08.20nPPMoV470",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.09.20covN1471","o.11.09.20covN1471",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.09.20covN1472","o.11.09.20covN1472",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.09.20covN2473","o.11.09.20covN2473",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.09.20covN2474","o.11.09.20covN2474",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.09.20nPPMoV475","o.11.09.20nPPMoV475",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.10.20covN1476","o.11.10.20covN1476",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.10.20covN1477","o.11.10.20covN1477",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.10.20covN2478","o.11.10.20covN2478",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.10.20covN2479","o.11.10.20covN2479",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.10.20nPPMoV480","o.11.10.20nPPMoV480",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.11.20covN1481","o.11.11.20covN1481",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.11.20covN1482","o.11.11.20covN1482",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.11.20covN2483","o.11.11.20covN2483",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.11.20covN2484","o.11.11.20covN2484",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.11.20nPPMoV485","o.11.11.20nPPMoV485",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.12.20covN1486","o.11.12.20covN1486",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.12.20covN1487","o.11.12.20covN1487",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.12.20covN2488","o.11.12.20covN2488",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.12.20covN2489","o.11.12.20covN2489",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.12.20nPPMoV490","o.11.12.20nPPMoV490",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.13.20covN1491","o.11.13.20covN1491",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.13.20covN1492","o.11.13.20covN1492",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.13.20covN2493","o.11.13.20covN2493",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.13.20covN2494","o.11.13.20covN2494",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.13.20nPPMoV495","o.11.13.20nPPMoV495",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.14.20covN1496","o.11.14.20covN1496",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.14.20covN1497","o.11.14.20covN1497",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.14.20covN2498","o.11.14.20covN2498",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.14.20covN2499","o.11.14.20covN2499",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.14.20nPPMoV500","o.11.14.20nPPMoV500",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.15.20covN1501","o.11.15.20covN1501",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.15.20covN1502","o.11.15.20covN1502",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.15.20covN2503","o.11.15.20covN2503",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.15.20covN2504","o.11.15.20covN2504",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.15.20nPPMoV505","o.11.15.20nPPMoV505",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.16.20covN1506","o.11.16.20covN1506",NA,NA,"noConcern",NA,2024-02-05,NA
